nama_kategori,nama_produk,tgl_transaksi,nama_cabang,nilai_jual,jumlah_unit
Buah,rambutan 1 kg,2008-11-19 00:00:00,PHI Mini Market - Jakarta Pusat 01,368940,66
Buah,salak 1 kg,2008-11-19 00:00:00,PHI Mini Market - Jakarta Pusat 01,825000,55
Buah,semangka 1 buah,2008-11-19 00:00:00,PHI Mini Market - Jakarta Pusat 01,2061520,146
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,1072450,89
Sayur-Sayuran,buncis 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,709590,109
Sayur-Sayuran,kacang panjang 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,858500,101
Sayur-Sayuran,kacang hijau 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,481730,67
Sayur-Sayuran,kentang 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,40039040,4672
Sayur-Sayuran,ketimun 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,443610,93
Sayur-Sayuran,kobis 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,118720,106
Sayur-Sayuran,tomat 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,367040,74
Sayur-Sayuran,ubi kayu basah 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,109610,97
Sayur-Sayuran,ubi jalar 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,117500,94
Sayur-Sayuran,wortel 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,382200,105
Makanan & Minuman,susu kotak (800 ml),2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,1396020,106
Makanan & Minuman,telur ayam ras 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,661440,52
Makanan & Minuman,telur ayam kampung 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,1790100,90
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,7104640,68
Makanan & Minuman,air mineral 600 ml,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,171610,131
Makanan & Minuman,jus kesehatan 600 ml,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,952940,106
Makanan & Minuman,nasi goreng instant (1 ons),2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,338580,54
Makanan & Minuman,snack gurih 1 ons,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,689300,122
Makanan & Minuman,kacang goreng 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,603840,48
Makanan & Minuman,kacang mete 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,7120750,91
Makanan & Minuman,markisa 600 ml,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,2392680,157
Makanan & Minuman,bumbu fried chicken,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,1045840,68
Makanan & Minuman,susu kotak 1 l,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,803320,76
Makanan & Minuman,minuman probiotik,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,115320,124
Buah,jeruk 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,983580,78
Buah,apel 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,999393280,17408
Buah,alpukat 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,446220,67
Buah,belimbing 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,429250,101
Buah,durian 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,2404560,129
Buah,kelapa muda,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,307980,59
Buah,mangga 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,2764840,169
Buah,Manggis 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,2248400,110
Buah,nenas 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,893200,145
Buah,nangka 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,181759360,5696
Buah,pepaya 1 buah,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,317810,61
Buah,pisang 1 sisir,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,922500,150
Buah,rambutan 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,450360,81
Buah,salak 1 kg,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,1320660,87
Buah,semangka 1 buah,2008-11-19 00:00:00,PHI Mini Market - Surabaya 01,1451270,103
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,785200,65
Sayur-Sayuran,buncis 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,319480,49
Sayur-Sayuran,kacang panjang 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,933120,108
Sayur-Sayuran,kacang hijau 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,299880,42
Sayur-Sayuran,kentang 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,38976000,4480
Sayur-Sayuran,ketimun 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,311350,65
Sayur-Sayuran,kobis 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,150480,132
Sayur-Sayuran,tomat 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,259480,52
Sayur-Sayuran,ubi kayu basah 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,236170,209
Sayur-Sayuran,ubi jalar 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,145140,118
Sayur-Sayuran,wortel 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,457500,125
Makanan & Minuman,susu kotak (800 ml),2008-11-20 00:00:00,PHI Mini Market - Makassar 01,1314720,99
Makanan & Minuman,telur ayam ras 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,1077930,87
Makanan & Minuman,telur ayam kampung 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,2386800,120
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-11-20 00:00:00,PHI Mini Market - Makassar 01,6978840,66
Makanan & Minuman,air mineral 600 ml,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,140170,107
Makanan & Minuman,jus kesehatan 600 ml,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,946400,104
Makanan & Minuman,nasi goreng instant (1 ons),2008-11-20 00:00:00,PHI Mini Market - Makassar 01,492180,78
Makanan & Minuman,snack gurih 1 ons,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,753080,134
Makanan & Minuman,kacang goreng 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,1644720,132
Makanan & Minuman,kacang mete 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,10735020,138
Makanan & Minuman,markisa 600 ml,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,1138860,74
Makanan & Minuman,bumbu fried chicken,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,1562640,102
Makanan & Minuman,susu kotak 1 l,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,154950,15
Makanan & Minuman,minuman probiotik,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,133920,144
Buah,jeruk 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,1111610,89
Buah,apel 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,2288332800,39936
Buah,alpukat 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,1168200,177
Buah,belimbing 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,384020,91
Buah,durian 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,2858240,154
Buah,kelapa muda,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,528230,101
Buah,mangga 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,1160700,73
Buah,Manggis 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,3027680,149
Buah,nenas 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,638520,102
Buah,nangka 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,312727040,9664
Buah,pepaya 1 buah,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,273520,52
Buah,pisang 1 sisir,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,773480,122
Buah,rambutan 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,1090980,198
Buah,salak 1 kg,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,1439250,95
Buah,semangka 1 buah,2008-11-20 00:00:00,PHI Mini Market - Makassar 01,1022400,72
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,1435200,120
Sayur-Sayuran,buncis 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,493240,76
Sayur-Sayuran,kacang panjang 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,1017160,118
Sayur-Sayuran,kacang hijau 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,573540,79
Sayur-Sayuran,kentang 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,35984000,4160
Sayur-Sayuran,ketimun 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,560430,117
Sayur-Sayuran,kobis 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,127680,112
Sayur-Sayuran,tomat 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,599440,118
Sayur-Sayuran,ubi kayu basah 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,36960,33
Sayur-Sayuran,ubi jalar 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,143910,117
Sayur-Sayuran,wortel 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,546000,150
Makanan & Minuman,susu kotak (800 ml),2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,1415610,107
Makanan & Minuman,telur ayam ras 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,1221230,97
Makanan & Minuman,telur ayam kampung 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,2104100,106
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,4002160,38
Makanan & Minuman,air mineral 600 ml,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,98800,76
Makanan & Minuman,jus kesehatan 600 ml,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,907000,100
Makanan & Minuman,nasi goreng instant (1 ons),2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,610130,97
Makanan & Minuman,snack gurih 1 ons,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,598900,106
Makanan & Minuman,kacang goreng 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,1046640,84
Makanan & Minuman,kacang mete 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,9762500,125
Makanan & Minuman,markisa 600 ml,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,946110,61
Makanan & Minuman,bumbu fried chicken,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,1238490,81
Makanan & Minuman,susu kotak 1 l,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,1562850,151
Makanan & Minuman,minuman probiotik,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,113460,122
Buah,jeruk 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,949240,76
Buah,apel 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,378558720,6528
Buah,alpukat 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,622280,94
Buah,belimbing 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,503370,119
Buah,durian 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,1066470,57
Buah,kelapa muda,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,454140,87
Buah,mangga 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,937280,58
Buah,Manggis 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,2254120,109
Buah,nenas 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,732420,117
Buah,nangka 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,159174400,4928
Buah,pepaya 1 buah,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,325740,61
Buah,pisang 1 sisir,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,563400,90
Buah,rambutan 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,822880,148
Buah,salak 1 kg,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,2018940,133
Buah,semangka 1 buah,2008-11-20 00:00:00,PHI Mini Market - Jakarta Pusat 01,1143200,80
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,1043130,87
Sayur-Sayuran,buncis 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,801960,123
Sayur-Sayuran,kacang panjang 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,770740,89
Sayur-Sayuran,kacang hijau 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,945100,130
Sayur-Sayuran,kentang 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,66585600,7680
Sayur-Sayuran,ketimun 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,459840,96
Sayur-Sayuran,kobis 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,153900,135
Sayur-Sayuran,tomat 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,885500,175
Sayur-Sayuran,ubi kayu basah 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,119840,107
Sayur-Sayuran,ubi jalar 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,50430,41
Sayur-Sayuran,wortel 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,254800,70
Makanan & Minuman,susu kotak (800 ml),2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,1235040,93
Makanan & Minuman,telur ayam ras 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,1147240,92
Makanan & Minuman,telur ayam kampung 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,3102840,156
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,8425600,80
Makanan & Minuman,air mineral 600 ml,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,197810,151
Makanan & Minuman,jus kesehatan 600 ml,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,866400,95
Makanan & Minuman,nasi goreng instant (1 ons),2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,472120,74
Makanan & Minuman,snack gurih 1 ons,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,716800,128
Makanan & Minuman,kacang goreng 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,870100,70
Makanan & Minuman,kacang mete 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,5144040,66
Makanan & Minuman,markisa 600 ml,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,1147500,75
Makanan & Minuman,bumbu fried chicken,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,1335450,87
Makanan & Minuman,susu kotak 1 l,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,2086660,202
Makanan & Minuman,minuman probiotik,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,44160,48
Buah,jeruk 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,659320,53
Buah,apel 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,418181120,7168
Buah,alpukat 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,399000,60
Buah,belimbing 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,604650,145
Buah,durian 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,1223300,65
Buah,kelapa muda,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,575520,109
Buah,mangga 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,2107790,131
Buah,Manggis 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,2595600,126
Buah,nenas 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,404300,65
Buah,nangka 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,87521280,2688
Buah,pepaya 1 buah,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,624750,119
Buah,pisang 1 sisir,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,805180,127
Buah,rambutan 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,707390,127
Buah,salak 1 kg,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,1684980,111
Buah,semangka 1 buah,2008-11-20 00:00:00,PHI Mini Market - Surabaya 01,924950,65
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,1208000,100
Sayur-Sayuran,buncis 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,872100,135
Sayur-Sayuran,kacang panjang 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,620120,74
Sayur-Sayuran,kacang hijau 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,1353600,188
Sayur-Sayuran,kentang 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,21440640,2496
Sayur-Sayuran,ketimun 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,633820,134
Sayur-Sayuran,kobis 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,159040,142
Sayur-Sayuran,tomat 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,660000,132
Sayur-Sayuran,ubi kayu basah 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,183060,162
Sayur-Sayuran,ubi jalar 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,152520,124
Sayur-Sayuran,wortel 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,310250,85
Makanan & Minuman,susu kotak (800 ml),2008-11-21 00:00:00,PHI Mini Market - Makassar 01,1103900,83
Makanan & Minuman,telur ayam ras 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,1571220,126
Makanan & Minuman,telur ayam kampung 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,1523800,76
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-11-21 00:00:00,PHI Mini Market - Makassar 01,14312390,137
Makanan & Minuman,air mineral 600 ml,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,89700,69
Makanan & Minuman,jus kesehatan 600 ml,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,976320,108
Makanan & Minuman,nasi goreng instant (1 ons),2008-11-21 00:00:00,PHI Mini Market - Makassar 01,552690,89
Makanan & Minuman,snack gurih 1 ons,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,515970,91
Makanan & Minuman,kacang goreng 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,521220,42
Makanan & Minuman,kacang mete 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,4842200,62
Makanan & Minuman,markisa 600 ml,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,1697130,109
Makanan & Minuman,bumbu fried chicken,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,1266580,83
Makanan & Minuman,susu kotak 1 l,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,910890,87
Makanan & Minuman,minuman probiotik,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,89280,96
Buah,jeruk 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,1010410,79
Buah,apel 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,705454080,12288
Buah,alpukat 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,498560,76
Buah,belimbing 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,384930,91
Buah,durian 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,2491620,131
Buah,kelapa muda,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,675960,129
Buah,mangga 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,677460,42
Buah,Manggis 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,1067940,51
Buah,nenas 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,891360,144
Buah,nangka 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,223929600,6976
Buah,pepaya 1 buah,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,442850,85
Buah,pisang 1 sisir,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,663560,106
Buah,rambutan 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,833240,148
Buah,salak 1 kg,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,1180410,77
Buah,semangka 1 buah,2008-11-21 00:00:00,PHI Mini Market - Makassar 01,1304560,92
Sayur-Sayuran,Bawang Merah / Onion 1kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,486000,40
Sayur-Sayuran,buncis 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,184150,29
Sayur-Sayuran,kacang panjang 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,886160,106
Sayur-Sayuran,kacang hijau 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,868800,120
Sayur-Sayuran,kentang 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,52654080,6144
Sayur-Sayuran,ketimun 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,384750,81
Sayur-Sayuran,kobis 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,202020,182
Sayur-Sayuran,tomat 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,361440,72
Sayur-Sayuran,ubi kayu basah 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,146900,130
Sayur-Sayuran,ubi jalar 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,60760,49
Sayur-Sayuran,wortel 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,536550,147
Makanan & Minuman,susu kotak (800 ml),2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,1298880,99
Makanan & Minuman,telur ayam ras 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,531910,43
Makanan & Minuman,telur ayam kampung 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,1285050,65
Makanan & Minuman,mie instant 1 kotak (40 bungkus),2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,12691690,121
Makanan & Minuman,air mineral 600 ml,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,145600,112
Makanan & Minuman,jus kesehatan 600 ml,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,647280,72
Makanan & Minuman,nasi goreng instant (1 ons),2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,1068120,172
Makanan & Minuman,snack gurih 1 ons,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,428890,77
Makanan & Minuman,kacang goreng 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,984800,80
Makanan & Minuman,kacang mete 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,4416360,57
Makanan & Minuman,markisa 600 ml,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,1529550,99
Makanan & Minuman,bumbu fried chicken,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,1983800,130
Makanan & Minuman,susu kotak 1 l,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,1249200,120
Makanan & Minuman,minuman probiotik,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,82810,91
Buah,jeruk 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,1459350,115
Buah,apel 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,810850560,14208
Buah,alpukat 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,456090,69
Buah,belimbing 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,500400,120
Buah,durian 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,1466850,77
Buah,kelapa muda,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,585760,112
Buah,mangga 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,1317740,82
Buah,Manggis 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,3091500,150
Buah,nenas 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,793800,126
Buah,nangka 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,159644160,4992
Buah,pepaya 1 buah,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,739820,142
Buah,pisang 1 sisir,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,806400,128
Buah,rambutan 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,617100,110
Buah,salak 1 kg,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,1029120,67
Buah,semangka 1 buah,2008-11-21 00:00:00,PHI Mini Market - Jakarta Pusat 01,607160,43
